Air District Name,Regulation,Rules,RuleType,Stringency,OriginalAdoptionDate,CurrentActionType,CurrentActionDate,Effective Date,SourceType,Applicability,Pollutants,Regulatory Text,Regulatory Text Underline Strikeout,Staff Report,Board Package
Santa Barbara County APCD,3: Prohibitions,339: Motor Vehicle And Mobile Equipment Coating Operations,Prohibitory,BARCT,11/5/1991 0:00:00,Amend,6/19/2008 0:00:00,1/1/2009,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2462.pdf,,,
Santa Barbara County APCD,3: Prohibitions,340: Control Of Dioxins From Medical Waste Incinerators,ATCM,Not Determined,9/10/1991 0:00:00,Adopt,9/10/1991 0:00:00,9/10/1991,Point,All,Dioxins,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2463.pdf,,,
Santa Barbara County APCD,3: Prohibitions,341: Municipal Solid Waste Landfills,Federal,Not Determined,9/18/1997 0:00:00,Adopt,9/18/1997 0:00:00,9/18/1997,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2464.pdf,,,
Santa Barbara County APCD,3: Prohibitions,"342: Boilers, Steam Generators, And Process Heaters (5 MMBtu/hr And Greater)",Prohibitory,BARCT,3/10/1992 0:00:00,Amend,6/20/2019 0:00:00,6/20/2019,Point,All,"CO, NOX",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4311.pdf,,,
Santa Barbara County APCD,3: Prohibitions,343: Petroleum Storage Tank Degassing,Prohibitory,Not Determined,12/14/1993 0:00:00,Adopt,12/14/1993 0:00:00,12/14/1993,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2466.pdf,,,
Santa Barbara County APCD,3: Prohibitions,"344: Petroleum Sumps, Pits And Well Cellars",Prohibitory,BARCT,11/10/1994 0:00:00,Adopt,11/10/1994 0:00:00,11/10/1994,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2467.pdf,,,
Santa Barbara County APCD,3: Prohibitions,345: Control Of Fugitive Dust From Construction And Demolition Activities,Prohibitory,BARCT,1/21/2010 0:00:00,Adopt,1/21/2010 0:00:00,7/21/2010,Point,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2468.pdf,,,
Santa Barbara County APCD,3: Prohibitions,346: Loading Of Organic Liquid Cargo Vessels,Prohibitory,BARCT,10/13/1992 0:00:00,Amend,1/18/2001 0:00:00,1/18/2001,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2469.pdf,,,
Santa Barbara County APCD,3: Prohibitions,349: Polyester Resin Operations,Prohibitory,BARCT,4/27/1993 0:00:00,Amend,6/21/2012 0:00:00,6/21/2012,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2470.pdf,,,
Santa Barbara County APCD,3: Prohibitions,351: Surface Coating Of Wood Products,Prohibitory,Not Determined,8/24/1993 0:00:00,Amend,8/20/1998 0:00:00,8/20/1998,Point,All,VOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2471.pdf,,,
Santa Barbara County APCD,3: Prohibitions,352: Natural Gas-fired Fan-type Central Furnaces And Small Water Heaters,Prohibitory,BARCT,9/16/1999 0:00:00,Amend,10/20/2011 0:00:00,10/20/2011,Point,All,NOX,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2472.pdf,,,
Santa Barbara County APCD,3: Prohibitions,353: Adhesives And Sealants,Prohibitory,BARCT,8/19/1999 0:00:00,Amend,6/21/2012 0:00:00,6/21/2012,Point,All,"NOX, VOC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2473.pdf,,,
Santa Barbara County APCD,3: Prohibitions,354: Graphic Arts,Prohibitory,Not Determined,6/28/1994 0:00:00,Adopt,6/28/1994 0:00:00,12/28/1994,Point,All,"NOX, VOC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2474.pdf,,,
Santa Barbara County APCD,3: Prohibitions,359: Flares And Thermal Oxidizers,Prohibitory,BARCT,6/28/1994 0:00:00,Adopt,6/28/1994 0:00:00,6/28/1994,Point,All,"Hydrogen Sulfide, NOX, VOC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2475.pdf,,,
Santa Barbara County APCD,3: Prohibitions,360: Emissions Of Oxides Of Nitrogen From Large Water Heaters And Small Boilers   ,Prohibitory,BARCT,10/17/2002 0:00:00,Amend,3/15/2018 0:00:00,3/15/2018,Point,All,"CO, NOX",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2476.pdf,,,
Santa Barbara County APCD,3: Prohibitions,"361: Boilers, Steam Generators, And Process Heaters (Between 2-5 MMBtu/hr)",Prohibitory,BARCT,1/17/2008 0:00:00,Amend,6/20/2019 0:00:00,6/20/2019,Point,All,"CO, NOX",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4310.pdf,,,
Santa Barbara County APCD,3: Prohibitions,364: Refinery Fenceline and Community Air Monitoring,Prohibitory,Not Determined,5/21/2020 0:00:00,Adopt,5/21/2020 0:00:00,5/21/2020,Point,All,"Benzene, Ethylbenzene, Hydrogen Sulfide, SOX, Toluene, Xylene",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4564.pdf,,,
Santa Barbara County APCD,3: Prohibitions,370: Potential To Emit - Limitations For Part 70 Sources,Federal,n/a,6/15/1995 0:00:00,Amend,1/20/2011 0:00:00,1/20/2011,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2478.pdf,,,
Santa Barbara County APCD,4: Agricultural Burning,401: Agricultural And Prescribed Burning,Prohibitory,BARCT,10/18/1971 0:00:00,Amend,5/16/2002 0:00:00,5/16/2002,Point,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2479.pdf,,,
Santa Barbara County APCD,4: Agricultural Burning,402: Enforcement,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2480.pdf,,,
Santa Barbara County APCD,4: Agricultural Burning,403: Burning Permit For Non-burning Days: Report Requirements,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2481.pdf,,,
Santa Barbara County APCD,5: Hearing Board,501: General,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2482.pdf,,,
Santa Barbara County APCD,5: Hearing Board,502: Filing Petitions,General,n/a,10/18/1971 0:00:00,Amend,5/7/1991 0:00:00,5/7/1991,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2483.pdf,,,
Santa Barbara County APCD,5: Hearing Board,503: Contents Of Petitions,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2484.pdf,,,
Santa Barbara County APCD,5: Hearing Board,504: Petitions For Variances: Contents,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2485.pdf,,,
Santa Barbara County APCD,5: Hearing Board,505: Breakdown Conditions,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2486.pdf,,,
Santa Barbara County APCD,5: Hearing Board,506: Emergency Variances For Breakdowns,General,n/a,8/14/1978 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2487.pdf,,,
Santa Barbara County APCD,5: Hearing Board,507: Appeal From Denial,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2488.pdf,,,
Santa Barbara County APCD,5: Hearing Board,508: Failure To Comply With Rules,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2489.pdf,,,
Santa Barbara County APCD,5: Hearing Board,509: Petition Response,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2490.pdf,,,
Santa Barbara County APCD,5: Hearing Board,510: Withdrawal Of Petition,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2491.pdf,,,
Santa Barbara County APCD,5: Hearing Board,511: Place Of Hearing,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2492.pdf,,,
Santa Barbara County APCD,5: Hearing Board,512: Notice Of Hearing,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2493.pdf,,,
Santa Barbara County APCD,5: Hearing Board,513: Evidence,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2494.pdf,,,
Santa Barbara County APCD,5: Hearing Board,514: Preliminary Matters,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2495.pdf,,,
Santa Barbara County APCD,5: Hearing Board,515: Official Notice,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2496.pdf,,,
Santa Barbara County APCD,5: Hearing Board,516: Continuances,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2497.pdf,,,
Santa Barbara County APCD,5: Hearing Board,517: Decision,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2498.pdf,,,
Santa Barbara County APCD,5: Hearing Board,518: Effective Date Of Decision,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2499.pdf,,,
Santa Barbara County APCD,5: Hearing Board,519: Lack Of Permit,General,n/a,10/18/1971 0:00:00,Amend,10/23/1978 0:00:00,10/23/1978,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2500.pdf,,,
Santa Barbara County APCD,6: Emergencies,601: General,General,n/a,3/24/1974 0:00:00,Amend,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2501.pdf,,,
Santa Barbara County APCD,6: Emergencies,602: Episodes/Disasters,General,n/a,3/24/1974 0:00:00,Amend,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2502.pdf,,,
Santa Barbara County APCD,6: Emergencies,603: Emergency Episode Plans,General,n/a,3/24/1974 0:00:00,Amend,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2503.pdf,,,
Santa Barbara County APCD,6: Emergencies,604: Source Inspection,General,n/a,6/15/1981 0:00:00,Adopt,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2504.pdf,,,
Santa Barbara County APCD,6: Emergencies,605: Enforcement,General,n/a,3/24/1974 0:00:00,Amend,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2505.pdf,,,
Santa Barbara County APCD,6: Emergencies,606: Communication Network,General,n/a,8/1/1975 0:00:00,Amend,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2506.pdf,,,
Santa Barbara County APCD,6: Emergencies,607: Air Monitoring Stations,General,n/a,3/24/1974 0:00:00,Amend,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2507.pdf,,,
Santa Barbara County APCD,6: Emergencies,608: Air Monitoring Summaries,General,n/a,3/24/1974 0:00:00,Amend,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2508.pdf,,,
Santa Barbara County APCD,6: Emergencies,609: Interdistrict Coordination,General,n/a,8/1/1975 0:00:00,Amend,6/15/1981 0:00:00,6/15/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2509.pdf,,,
Santa Barbara County APCD,7: Conformity,701: Transportation Conformity,Federal,n/a,10/20/1994 0:00:00,Amend,10/15/1998 0:00:00,10/15/1998,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2510.pdf,,,
Santa Barbara County APCD,7: Conformity,702: General Conformity,Federal,n/a,10/20/1994 0:00:00,Adopt,10/20/1994 0:00:00,10/20/1994,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2511.pdf,,,
Santa Barbara County APCD,8: New Source Review,801: New Source Review - Definitions And General Requirements,NSR,n/a,4/17/1997 0:00:00,Amend,8/25/2016 0:00:00,8/25/2016,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2512.pdf,,,
Santa Barbara County APCD,8: New Source Review,802: New Source Review,NSR,n/a,4/17/1997 0:00:00,Amend,8/25/2016 0:00:00,8/25/2016,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2513.pdf,,,
Santa Barbara County APCD,8: New Source Review,804: Offsets,NSR,n/a,4/17/1997 0:00:00,Amend,8/25/2016 0:00:00,8/25/2016,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2514.pdf,,,
Santa Barbara County APCD,8: New Source Review,"805: Air Quality Impact Analysis Modeling, Monitoring, And Air Quality Increment Consumption",NSR,n/a,4/17/1997 0:00:00,Amend,8/25/2016 0:00:00,8/25/2016,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2515.pdf,,,
Santa Barbara County APCD,8: New Source Review,806: Emission Reduction Credits  ,NSR,n/a,4/17/1997 0:00:00,Amend,8/25/2016 0:00:00,8/25/2016,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2516.pdf,,,
Santa Barbara County APCD,8: New Source Review,808: New Source Review For Major Sources Of Hazardous Air Pollutants,NSR,n/a,5/20/1999 0:00:00,Adopt,5/20/1999 0:00:00,5/20/1999,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2517.pdf,,,
Santa Barbara County APCD,8: New Source Review,809: Federal Minor Source New Source Review,NSR,n/a,8/25/2016 0:00:00,Adopt,8/25/2016 0:00:00,8/25/2016,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2518.pdf,,,
Santa Barbara County APCD,8: New Source Review,810: Federal Prevention Of Significant Deterioration ,NSR,n/a,1/20/2011 0:00:00,Amend,6/20/2013 0:00:00,6/20/2013,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2519.pdf,,,
Santa Barbara County APCD,9: New Source Performance Standards,901: New Source Performance Standards,Federal,n/a,6/28/1976 0:00:00,Amend,9/20/2010 0:00:00,9/20/2010,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2520.pdf,,,
Santa Barbara County APCD,9: New Source Performance Standards,903: Outer Continental Shelf Regulations,Federal,n/a,11/10/1992 0:00:00,Adopt,11/10/1992 0:00:00,11/10/1992,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2521.pdf,,,
Santa Barbara County APCD,10: National Emission Standards For Hazardous Air Pollutants,1001: National Emission Standards For Hazardous Air Pollutants,Federal,n/a,6/28/1976 0:00:00,Amend,10/26/1993 0:00:00,10/26/1993,Point,All,Toxics,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2522.pdf,,,
Santa Barbara County APCD,11: Public Notification,1101: General,General,n/a,9/15/1980 0:00:00,Amend,1/21/2010 0:00:00,1/21/2010,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2523.pdf,,,
Santa Barbara County APCD,11: Public Notification,1102: Daily Reporting Of Air Quality,General,n/a,9/15/1980 0:00:00,Amend,1/21/2010 0:00:00,1/21/2010,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2524.pdf,,,
Santa Barbara County APCD,11: Public Notification,1103: Annual Reporting,General,n/a,9/15/1980 0:00:00,Amend,1/21/2010 0:00:00,1/21/2010,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2525.pdf,,,
Santa Barbara County APCD,11: Public Notification,1104: Health Effects,General,n/a,9/15/1980 0:00:00,Amend,1/21/2010 0:00:00,1/21/2010,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2526.pdf,,,
Santa Barbara County APCD,11: Public Notification,1105: Public Awareness And Involvement,General,n/a,9/15/1980 0:00:00,Amend,1/21/2010 0:00:00,1/21/2010,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2527.pdf,,,
Santa Barbara County APCD,12: Registration Programs,1201: Registration Of Agricultural Diesel Engines,General,n/a,8/16/2007 0:00:00,Adopt,8/16/2007 0:00:00,8/16/2007,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2528.pdf,,,
Santa Barbara County APCD,13: Part 70 Operating Permit Program,1301: General Information,Federal,n/a,11/9/1993 0:00:00,Amend,8/25/2016 0:00:00,11/11/1900,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2529.pdf,,,
Santa Barbara County APCD,13: Part 70 Operating Permit Program,1302: Permit Application,Federal,n/a,11/9/1993 0:00:00,Adopt,11/9/1993 0:00:00,12/1/1995,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2530.pdf,,,
Santa Barbara County APCD,13: Part 70 Operating Permit Program,1303: Permits,Federal,n/a,11/9/1993 0:00:00,Amend,1/18/2001 0:00:00,1/1/2004,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2531.pdf,,,
Santa Barbara County APCD,13: Part 70 Operating Permit Program,"1304: Issuance, Renewal, Modification, And Reopening",Federal,n/a,11/9/1993 0:00:00,Amend,10/18/2018 0:00:00,11/11/1900,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4309.pdf,,,
